,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration
11/11/2021 11:55,11/11/2021 11:54,11/11/2021 11:55,290.7,906.98,8.8,30,30,2
11/11/2021 12:05,11/11/2021 12:05,11/11/2021 12:05,278.3,732.62,9,36,36,2
11/11/2021 12:10,11/11/2021 12:10,11/11/2021 12:10,294.6,1005.32,9.1,38,36,2
11/11/2021 12:20,11/11/2021 12:21,11/11/2021 12:20,370.5,2528.66,9.3,38,38,2
11/11/2021 13:15,11/11/2021 13:15,11/11/2021 13:15,296.3,1011.12,10.2,28,28,2
11/11/2021 13:35,11/11/2021 13:36,11/11/2021 13:35,254.8,546.54,10.5,38,38,2
11/11/2021 13:40,11/11/2021 13:41,11/11/2021 13:40,319.5,1401.8,10.6,36,33,2
11/11/2021 13:55,11/11/2021 13:52,11/11/2021 13:55,266.1,648.61,10.8,38,38,2
11/11/2021 14:00,11/11/2021 13:58,11/11/2021 14:00,310.6,1211.34,10.9,44,34,2
11/11/2021 14:05,11/11/2021 14:03,11/11/2021 14:05,246.3,480.28,11,43,33,2
11/11/2021 14:10,11/11/2021 14:08,11/11/2021 14:10,291.3,994.06,11.1,44,34,2
11/11/2021 14:15,11/11/2021 14:14,11/11/2021 14:15,283.3,828.65,11.1,46,31,2
11/11/2021 14:20,11/11/2021 14:19,11/11/2021 14:20,307.2,1108.22,11.2,43,33,2
11/11/2021 14:25,11/11/2021 14:24,11/11/2021 14:25,225.8,330.23,11.3,44,34,2
11/11/2021 14:30,11/11/2021 14:30,11/11/2021 14:30,284,886.08,11.4,38,30,2
11/11/2021 14:35,11/11/2021 14:35,11/11/2021 14:35,199.3,194.31,11.5,38,29,2
11/11/2021 14:40,11/11/2021 14:40,11/11/2021 14:40,243.6,475.02,11.6,35,27,2
11/11/2021 14:45,11/11/2021 14:46,11/11/2021 14:45,251.1,538.6,11.6,32,26,2
11/11/2021 14:50,11/11/2021 14:51,11/11/2021 14:50,274.8,750.2,11.7,40,31,2
11/11/2021 14:55,11/11/2021 14:57,11/11/2021 14:55,305.1,1249.38,11.8,43,29,2
11/11/2021 15:00,11/11/2021 15:02,11/11/2021 15:00,244.6,476.96,11.8,41,29,2
11/11/2021 15:10,11/11/2021 15:07,11/11/2021 15:10,295.5,1152.45,11.9,43,32,2
11/11/2021 15:15,11/11/2021 15:13,11/11/2021 15:15,301.5,1087.66,12,43,34,2
11/11/2021 15:20,11/11/2021 15:18,11/11/2021 15:20,327.5,1500.76,12.1,41,32,2
11/11/2021 15:25,11/11/2021 15:23,11/11/2021 15:25,303.1,1182.09,12.2,40,32,2
11/11/2021 15:30,11/11/2021 15:29,11/11/2021 15:30,260.6,584.39,12.3,36,30,2
11/11/2021 15:35,11/11/2021 15:34,11/11/2021 15:35,229.2,335.2,12.4,40,34,2
11/11/2021 15:40,11/11/2021 15:39,11/11/2021 15:40,340,1823.25,12.5,48,35,2
11/11/2021 15:45,11/11/2021 15:45,11/11/2021 15:45,247.5,482.62,12.5,57,42,2
11/11/2021 15:50,11/11/2021 15:50,11/11/2021 15:50,312.7,1280.5,12.6,53,41,2
11/11/2021 15:55,11/11/2021 15:56,11/11/2021 15:55,274.3,748.83,12.7,48,38,2
11/11/2021 16:00,11/11/2021 16:01,11/11/2021 16:00,361.2,2289.1,12.8,59,39,2
11/11/2021 16:05,11/11/2021 16:06,11/11/2021 16:05,324,1421.55,12.9,53,43,2
11/11/2021 16:10,11/11/2021 16:12,11/11/2021 16:10,304.1,1097.04,13.1,54,41,2
11/11/2021 16:20,11/11/2021 16:17,11/11/2021 16:20,274,721.3,13.2,38,34,2
11/11/2021 16:30,11/11/2021 16:28,11/11/2021 16:30,235.5,390.34,13.3,40,40,2
11/11/2021 16:40,11/11/2021 16:38,11/11/2021 16:40,246,479.7,13.5,41,41,2
11/11/2021 16:45,11/11/2021 16:44,11/11/2021 16:45,302.2,1090.18,13.6,33,33,2
11/11/2021 16:50,11/11/2021 16:49,11/11/2021 16:50,288.5,900.12,13.7,40,40,2
11/11/2021 16:55,11/11/2021 16:55,11/11/2021 16:55,373.5,2621.97,13.8,32,32,2
11/11/2021 17:00,11/11/2021 16:59,11/11/2021 17:00,317.3,1392.15,13.9,40,34,2
11/11/2021 17:10,11/11/2021 17:09,11/11/2021 17:10,275.6,806.13,14,27,27,2
11/11/2021 17:15,11/11/2021 17:15,11/11/2021 17:15,230.7,337.39,14.1,35,35,2
11/11/2021 20:05,11/11/2021 20:07,11/11/2021 20:05,198.1,135.2,14.8,20,20,2
11/12/2021 1:25,11/12/2021 1:24,11/12/2021 1:25,360.1,2282.13,0.8,46,46,2
11/12/2021 6:10,11/12/2021 6:08,11/12/2021 6:10,208.6,244.06,3.3,22,22,2
11/12/2021 9:40,11/12/2021 9:42,11/12/2021 9:40,245.1,477.94,5.9,22,22,2
11/12/2021 10:00,11/12/2021 9:59,11/12/2021 10:00,271.1,687.23,6.1,28,28,2
11/12/2021 10:15,11/12/2021 10:15,11/12/2021 10:15,306.7,1106.42,6.3,32,32,2
11/12/2021 13:05,11/12/2021 13:06,11/12/2021 13:05,213.6,249.91,8.7,41,41,2
11/12/2021 14:15,11/12/2021 14:15,11/12/2021 14:15,260.6,635.21,9.4,17,17,2
11/12/2021 14:45,11/12/2021 14:42,11/12/2021 14:45,233.5,364.26,9.6,27,27,2
11/12/2021 15:15,11/12/2021 15:13,11/12/2021 15:15,284.7,832.74,9.9,36,30,2
11/12/2021 15:20,11/12/2021 15:19,11/12/2021 15:20,239,396.14,10,30,24,2
11/12/2021 15:25,11/12/2021 15:24,11/12/2021 15:25,231.5,338.56,10,30,23,2
11/12/2021 15:30,11/12/2021 15:29,11/12/2021 15:30,253.8,544.4,10,28,20,2
11/12/2021 15:35,11/12/2021 15:35,11/12/2021 15:35,262.8,640.57,10.1,32,24,2
11/12/2021 15:40,11/12/2021 15:40,11/12/2021 15:40,210.6,246.4,10.1,27,20,2
11/12/2021 15:45,11/12/2021 15:46,11/12/2021 15:45,201.7,196.65,10.2,22,19,2
11/12/2021 15:50,11/12/2021 15:51,11/12/2021 15:50,247.8,483.21,10.2,19,16,2
11/12/2021 15:55,11/12/2021 15:56,11/12/2021 15:55,185.7,90.52,10.2,20,16,2
11/12/2021 16:00,11/12/2021 16:02,11/12/2021 16:00,185.3,108.4,10.2,22,18,2
11/12/2021 16:10,11/12/2021 16:07,11/12/2021 16:10,193.5,132.06,10.2,24,19,2
11/12/2021 16:15,11/12/2021 16:12,11/12/2021 16:15,210.1,245.81,10.3,28,21,2
11/12/2021 16:20,11/12/2021 16:18,11/12/2021 16:20,189.8,129.53,10.3,25,19,2
11/12/2021 16:25,11/12/2021 16:23,11/12/2021 16:25,288.6,900.43,10.3,28,20,2
11/12/2021 16:30,11/12/2021 16:29,11/12/2021 16:30,189.6,129.4,10.4,27,20,2
11/12/2021 16:35,11/12/2021 16:34,11/12/2021 16:35,246.3,480.28,10.4,25,19,2
11/12/2021 16:40,11/12/2021 16:39,11/12/2021 16:40,236.6,392.16,10.4,22,17,2
11/12/2021 16:45,11/12/2021 16:45,11/12/2021 16:45,238.6,395.47,10.5,22,17,2
11/12/2021 16:50,11/12/2021 16:50,11/12/2021 16:50,234.6,388.84,10.5,27,20,2
11/12/2021 16:55,11/12/2021 16:55,11/12/2021 16:55,201.6,196.56,10.5,24,18,2
11/12/2021 17:00,11/12/2021 17:01,11/12/2021 17:00,221.6,259.27,10.5,22,18,2
11/12/2021 17:05,11/12/2021 17:06,11/12/2021 17:05,198.3,193.34,10.6,25,18,2
11/12/2021 17:10,11/12/2021 17:12,11/12/2021 17:10,198.3,193.34,10.6,24,18,2
11/12/2021 17:15,11/12/2021 17:17,11/12/2021 17:15,209.1,244.64,10.6,25,19,2
11/12/2021 17:25,11/12/2021 17:22,11/12/2021 17:25,233.2,363.79,10.6,24,18,2
11/12/2021 17:30,11/12/2021 17:28,11/12/2021 17:30,236.2,391.5,10.6,24,19,2
11/12/2021 17:35,11/12/2021 17:33,11/12/2021 17:35,191.1,130.42,10.7,24,20,2
11/12/2021 17:40,11/12/2021 17:38,11/12/2021 17:40,193.8,188.95,10.7,25,18,2
11/12/2021 17:45,11/12/2021 17:44,11/12/2021 17:45,185.7,108.63,10.7,27,17,2
11/12/2021 17:50,11/12/2021 17:49,11/12/2021 17:50,189.1,129.06,10.7,24,17,2
11/12/2021 17:55,11/12/2021 17:55,11/12/2021 17:55,249.1,485.74,10.8,24,19,2
11/12/2021 18:00,11/12/2021 18:00,11/12/2021 18:00,188.3,55.07,10.8,25,22,2
11/12/2021 18:05,11/12/2021 18:05,11/12/2021 18:05,196.8,191.88,10.8,22,19,2
11/12/2021 18:10,11/12/2021 18:11,11/12/2021 18:10,258.1,553.62,10.8,28,19,2
11/12/2021 18:15,11/12/2021 18:16,11/12/2021 18:15,275.2,724.46,10.9,28,22,2
11/12/2021 18:20,11/12/2021 18:21,11/12/2021 18:20,225,329.06,10.9,28,23,2
11/12/2021 18:25,11/12/2021 18:27,11/12/2021 18:25,262.5,639.84,11,27,23,2
11/12/2021 18:35,11/12/2021 18:32,11/12/2021 18:35,249.8,487.11,11,30,21,2
11/12/2021 18:40,11/12/2021 18:38,11/12/2021 18:40,187.5,127.96,11,30,23,2
11/12/2021 18:45,11/12/2021 18:43,11/12/2021 18:45,280.5,820.46,11.1,33,24,2
11/12/2021 18:50,11/12/2021 18:48,11/12/2021 18:50,276.5,808.76,11.1,27,23,2
11/12/2021 18:55,11/12/2021 18:54,11/12/2021 18:55,225,329.06,11.2,28,22,2
11/12/2021 19:00,11/12/2021 18:59,11/12/2021 19:00,277.2,810.81,11.2,30,23,2
11/12/2021 19:05,11/12/2021 19:04,11/12/2021 19:05,283.6,884.83,11.3,27,21,2
11/12/2021 19:10,11/12/2021 19:10,11/12/2021 19:10,219.8,257.16,11.3,30,21,2
11/12/2021 19:15,11/12/2021 19:15,11/12/2021 19:15,243.8,475.41,11.4,30,25,2
11/12/2021 19:20,11/12/2021 19:21,11/12/2021 19:20,256.3,549.76,11.4,28,23,2
11/12/2021 19:25,11/12/2021 19:26,11/12/2021 19:25,229.7,335.93,11.5,25,21,2
11/12/2021 19:30,11/12/2021 19:31,11/12/2021 19:30,246,479.7,11.5,32,25,2
11/12/2021 19:35,11/12/2021 19:37,11/12/2021 19:35,249.3,486.13,11.6,28,24,2
11/12/2021 19:45,11/12/2021 19:42,11/12/2021 19:45,205.8,200.65,11.6,30,24,2
11/12/2021 19:50,11/12/2021 19:48,11/12/2021 19:50,273.7,693.82,11.7,28,23,2
11/12/2021 19:55,11/12/2021 19:53,11/12/2021 19:55,249.3,486.13,11.7,28,20,2
11/12/2021 20:00,11/12/2021 19:58,11/12/2021 20:00,190.8,130.22,11.7,24,20,2
11/12/2021 20:05,11/12/2021 20:04,11/12/2021 20:05,241.3,423.48,11.7,25,21,2
11/12/2021 20:10,11/12/2021 20:09,11/12/2021 20:10,219.2,256.46,11.8,27,19,2
11/12/2021 20:15,11/12/2021 20:14,11/12/2021 20:15,207.6,202.41,11.8,25,20,2
11/12/2021 20:20,11/12/2021 20:20,11/12/2021 20:20,187.1,91.21,11.8,22,16,2
11/12/2021 20:25,11/12/2021 20:25,11/12/2021 20:25,183.6,35.8,11.8,27,20,2
11/12/2021 20:30,11/12/2021 20:30,11/12/2021 20:30,213.5,249.79,11.8,22,19,2
11/12/2021 20:35,11/12/2021 20:36,11/12/2021 20:35,212.2,248.27,11.8,19,16,2
11/12/2021 20:40,11/12/2021 20:41,11/12/2021 20:40,205,199.87,11.8,17,15,2
11/12/2021 20:45,11/12/2021 20:47,11/12/2021 20:45,182.7,0,11.8,20,16,2
11/12/2021 20:50,11/12/2021 20:52,11/12/2021 20:50,186,36.27,11.9,22,16,2
11/12/2021 21:00,11/12/2021 20:57,11/12/2021 21:00,181,0,11.9,24,19,2
11/12/2021 21:05,11/12/2021 21:03,11/12/2021 21:05,187.7,109.8,11.9,25,15,2
11/12/2021 21:10,11/12/2021 21:08,11/12/2021 21:10,176.6,0,11.9,20,15,2
11/12/2021 21:15,11/12/2021 21:14,11/12/2021 21:15,189.1,129.06,11.9,24,19,2
11/12/2021 21:20,11/12/2021 21:19,11/12/2021 21:20,240,397.8,11.9,22,14,2
11/12/2021 21:25,11/12/2021 21:24,11/12/2021 21:25,230.1,336.52,11.9,22,17,2
11/12/2021 21:30,11/12/2021 21:30,11/12/2021 21:30,149,0,11.9,20,17,2
11/12/2021 21:35,11/12/2021 21:35,11/12/2021 21:35,170.3,0,12,25,20,2
11/12/2021 21:40,11/12/2021 21:40,11/12/2021 21:40,226.8,287.46,12,22,19,2
11/12/2021 21:45,11/12/2021 21:46,11/12/2021 21:45,181,0,12,24,19,2
11/12/2021 21:50,11/12/2021 21:51,11/12/2021 21:50,215.6,252.25,12,24,19,2
11/12/2021 21:55,11/12/2021 21:57,11/12/2021 21:55,151.8,0,12,24,18,2
11/12/2021 22:00,11/12/2021 22:02,11/12/2021 22:00,196.7,153.42,12,25,20,2
11/12/2021 22:10,11/12/2021 22:07,11/12/2021 22:10,199.3,194.31,12,25,17,2
11/12/2021 22:15,11/12/2021 22:13,11/12/2021 22:15,185.8,54.34,12,22,16,2
11/12/2021 22:20,11/12/2021 22:18,11/12/2021 22:20,188.6,128.71,12.1,22,18,2
11/12/2021 22:25,11/12/2021 22:23,11/12/2021 22:25,181.3,35.35,12.1,22,18,2
11/12/2021 22:30,11/12/2021 22:29,11/12/2021 22:30,176.5,0,12.1,22,18,2
11/12/2021 22:35,11/12/2021 22:34,11/12/2021 22:35,189.6,92.42,12.1,22,18,2
11/12/2021 22:40,11/12/2021 22:40,11/12/2021 22:40,225.2,329.35,12.1,22,18,2
11/12/2021 22:45,11/12/2021 22:45,11/12/2021 22:45,172.1,0,12.1,22,16,2
11/12/2021 22:50,11/12/2021 22:50,11/12/2021 22:50,187,91.16,12.1,22,17,2
11/12/2021 22:55,11/12/2021 22:56,11/12/2021 22:55,175.8,0,12.1,24,17,2
11/12/2021 23:00,11/12/2021 23:01,11/12/2021 23:00,209.2,203.96,12.1,22,17,2
11/12/2021 23:05,11/12/2021 23:06,11/12/2021 23:05,183.6,0,12.1,22,18,2
11/12/2021 23:10,11/12/2021 23:12,11/12/2021 23:10,186.2,90.77,12.1,25,20,2
11/12/2021 23:20,11/12/2021 23:17,11/12/2021 23:20,188.8,92.04,12.1,24,18,2
11/12/2021 23:25,11/12/2021 23:23,11/12/2021 23:25,188.2,36.69,12.1,19,15,2
11/12/2021 23:30,11/12/2021 23:28,11/12/2021 23:30,181.6,0,12.1,24,18,2
11/12/2021 23:35,11/12/2021 23:33,11/12/2021 23:35,196.2,191.29,12.1,22,18,2
11/12/2021 23:40,11/12/2021 23:39,11/12/2021 23:40,211,246.86,12.1,24,20,2
11/12/2021 23:45,11/12/2021 23:44,11/12/2021 23:45,231.8,339,12.1,25,19,2
11/12/2021 23:50,11/12/2021 23:50,11/12/2021 23:50,213.5,249.79,12.1,24,17,2
11/12/2021 23:55,11/12/2021 23:55,11/12/2021 23:55,237.1,392.99,12.1,25,19,2
11/13/2021 0:00,11/13/2021 0:01,11/13/2021 0:00,199.5,136.15,0.2,22,17,2
11/13/2021 0:05,11/13/2021 0:06,11/13/2021 0:05,184.6,89.99,0.2,24,18,2
11/13/2021 0:10,11/13/2021 0:11,11/13/2021 0:10,192.3,131.24,0.2,19,16,2
11/13/2021 0:15,11/13/2021 0:17,11/13/2021 0:15,239.6,420.49,0.2,25,19,2
11/13/2021 0:20,11/13/2021 0:22,11/13/2021 0:20,182,0,0.3,25,20,2
11/13/2021 0:30,11/13/2021 0:27,11/13/2021 0:30,231.8,339,0.3,24,18,2
11/13/2021 0:35,11/13/2021 0:33,11/13/2021 0:35,218.2,255.29,0.3,24,19,2
11/13/2021 0:40,11/13/2021 0:38,11/13/2021 0:40,197.5,192.56,0.3,20,16,2
11/13/2021 0:45,11/13/2021 0:43,11/13/2021 0:45,185.2,90.28,0.3,20,17,2
11/13/2021 0:50,11/13/2021 0:49,11/13/2021 0:50,158.3,0,0.3,20,17,2
11/13/2021 0:55,11/13/2021 0:54,11/13/2021 0:55,221.6,259.27,0.3,28,20,2
11/13/2021 1:00,11/13/2021 0:59,11/13/2021 1:00,187.3,91.3,0.4,27,19,2
11/13/2021 1:05,11/13/2021 1:05,11/13/2021 1:05,186.7,127.42,0.4,25,17,2
11/13/2021 1:10,11/13/2021 1:10,11/13/2021 1:10,236,391.16,0.4,24,17,2
11/13/2021 1:15,11/13/2021 1:15,11/13/2021 1:15,203.1,198.02,0.4,20,16,2
11/13/2021 1:20,11/13/2021 1:21,11/13/2021 1:20,197.7,192.75,0.4,20,16,2
11/13/2021 1:25,11/13/2021 1:26,11/13/2021 1:25,203.1,198.02,0.4,22,17,2
11/13/2021 1:30,11/13/2021 1:32,11/13/2021 1:30,211.2,226.51,0.5,20,15,2
11/13/2021 1:35,11/13/2021 1:37,11/13/2021 1:35,181.3,0,0.5,17,13,2
11/13/2021 1:45,11/13/2021 1:42,11/13/2021 1:45,182.1,0,0.5,17,13,2
11/13/2021 1:50,11/13/2021 1:48,11/13/2021 1:50,231.7,338.86,0.5,20,15,2
11/13/2021 1:55,11/13/2021 1:53,11/13/2021 1:55,187.7,128.1,0.5,20,16,2
11/13/2021 2:00,11/13/2021 1:58,11/13/2021 2:00,184.7,36.01,0.5,22,16,2
11/13/2021 2:05,11/13/2021 2:04,11/13/2021 2:05,182.8,0,0.5,20,16,2
11/13/2021 2:10,11/13/2021 2:09,11/13/2021 2:10,197.2,153.81,0.5,22,17,2
11/13/2021 2:15,11/13/2021 2:14,11/13/2021 2:15,171.6,0,0.5,27,19,2
11/13/2021 2:20,11/13/2021 2:20,11/13/2021 2:20,186.5,90.91,0.6,27,20,2
11/13/2021 2:25,11/13/2021 2:25,11/13/2021 2:25,184,35.88,0.6,25,19,2
11/13/2021 2:30,11/13/2021 2:30,11/13/2021 2:30,190.3,129.87,0.6,24,18,2
11/13/2021 2:35,11/13/2021 2:36,11/13/2021 2:35,185.6,36.19,0.6,22,18,2
11/13/2021 2:40,11/13/2021 2:41,11/13/2021 2:40,185.3,90.33,0.6,22,18,2
11/13/2021 2:45,11/13/2021 2:47,11/13/2021 2:45,161.1,0,0.6,20,14,2
11/13/2021 2:50,11/13/2021 2:52,11/13/2021 2:50,191.2,93.21,0.6,19,13,2
11/13/2021 3:00,11/13/2021 2:57,11/13/2021 3:00,178.7,0,0.6,16,11,2
11/13/2021 3:05,11/13/2021 3:03,11/13/2021 3:05,174.1,0,0.6,16,12,2
11/13/2021 3:10,11/13/2021 3:08,11/13/2021 3:10,186.1,90.72,0.6,24,16,2
11/13/2021 3:15,11/13/2021 3:13,11/13/2021 3:15,195.2,133.22,0.6,22,16,2
11/13/2021 3:20,11/13/2021 3:19,11/13/2021 3:20,179.6,0,0.7,20,16,2
11/13/2021 3:25,11/13/2021 3:24,11/13/2021 3:25,182,0,0.7,22,16,2
11/13/2021 3:30,11/13/2021 3:29,11/13/2021 3:30,256.3,549.76,0.7,22,18,2
11/13/2021 3:35,11/13/2021 3:35,11/13/2021 3:35,185,54.11,0.7,22,16,2
11/13/2021 3:40,11/13/2021 3:40,11/13/2021 3:40,190.7,111.55,0.7,24,18,2
11/13/2021 3:45,11/13/2021 3:45,11/13/2021 3:45,165.3,0,0.7,25,18,2
11/13/2021 3:50,11/13/2021 3:51,11/13/2021 3:50,277.2,729.72,0.7,28,18,2
11/13/2021 3:55,11/13/2021 3:56,11/13/2021 3:55,179.1,0,0.7,24,15,2
11/13/2021 4:00,11/13/2021 4:02,11/13/2021 4:00,189.6,129.4,0.7,27,20,2
11/13/2021 4:05,11/13/2021 4:07,11/13/2021 4:05,233.3,341.2,0.8,27,22,2
11/13/2021 4:15,11/13/2021 4:12,11/13/2021 4:15,185.6,108.57,0.8,24,17,2
11/13/2021 4:20,11/13/2021 4:18,11/13/2021 4:20,235.7,390.67,0.8,25,19,2
11/13/2021 4:25,11/13/2021 4:23,11/13/2021 4:25,187.7,91.5,0.8,24,20,2
11/13/2021 4:30,11/13/2021 4:28,11/13/2021 4:30,188.5,128.65,0.9,19,19,2
11/13/2021 4:35,11/13/2021 4:34,11/13/2021 4:35,194.5,189.63,0.9,28,21,2
11/13/2021 4:40,11/13/2021 4:39,11/13/2021 4:40,187.6,128.03,0.9,22,18,2
11/13/2021 4:45,11/13/2021 4:44,11/13/2021 4:45,188.3,91.79,0.9,28,20,2
11/13/2021 4:50,11/13/2021 4:50,11/13/2021 4:50,181.2,0,0.9,20,17,2
11/13/2021 4:55,11/13/2021 4:55,11/13/2021 4:55,213.1,249.32,0.9,28,20,2
11/13/2021 5:00,11/13/2021 5:00,11/13/2021 5:00,184,89.7,1,24,18,2
11/13/2021 5:05,11/13/2021 5:06,11/13/2021 5:05,187,91.16,1,24,16,2
11/13/2021 5:10,11/13/2021 5:11,11/13/2021 5:10,180.6,0,1,19,15,2
11/13/2021 5:15,11/13/2021 5:16,11/13/2021 5:15,233.6,364.41,1,33,23,2
11/13/2021 5:20,11/13/2021 5:22,11/13/2021 5:20,213.7,229.19,1,32,24,2
11/13/2021 5:30,11/13/2021 5:27,11/13/2021 5:30,263.7,642.76,1.1,27,22,2
11/13/2021 5:35,11/13/2021 5:33,11/13/2021 5:35,222.6,260.44,1.1,28,23,2
11/13/2021 5:40,11/13/2021 5:38,11/13/2021 5:40,243.1,474.04,1.1,30,23,2
11/13/2021 5:45,11/13/2021 5:43,11/13/2021 5:45,252.1,516.17,1.2,25,21,2
11/13/2021 5:50,11/13/2021 5:49,11/13/2021 5:50,199.6,194.6,1.2,27,21,2
11/13/2021 5:55,11/13/2021 5:54,11/13/2021 5:55,256.7,550.62,1.2,30,21,2
11/13/2021 6:00,11/13/2021 5:59,11/13/2021 6:00,233.5,341.49,1.3,25,19,2
11/13/2021 6:05,11/13/2021 6:05,11/13/2021 6:05,233.8,341.93,1.3,33,25,2
11/13/2021 6:10,11/13/2021 6:10,11/13/2021 6:10,229.1,335.05,1.3,33,26,2
11/13/2021 6:15,11/13/2021 6:15,11/13/2021 6:15,261.1,636.43,1.4,33,24,2
11/13/2021 6:20,11/13/2021 6:21,11/13/2021 6:20,226.2,330.81,1.4,33,27,2
11/13/2021 6:25,11/13/2021 6:26,11/13/2021 6:25,272.8,718.14,1.5,28,24,2
11/13/2021 6:30,11/13/2021 6:31,11/13/2021 6:30,206.6,201.43,1.5,27,20,2
11/13/2021 6:35,11/13/2021 6:37,11/13/2021 6:35,187.1,36.48,1.5,27,22,2
11/13/2021 6:45,11/13/2021 6:42,11/13/2021 6:45,142,0,1.5,25,20,2
11/13/2021 6:50,11/13/2021 6:47,11/13/2021 6:50,206.5,201.33,1.5,27,21,2
11/13/2021 6:55,11/13/2021 6:53,11/13/2021 6:55,220.2,257.63,1.5,28,21,2
11/13/2021 7:00,11/13/2021 6:58,11/13/2021 7:00,188.1,36.67,1.5,33,22,2
11/13/2021 7:05,11/13/2021 7:04,11/13/2021 7:05,190.5,92.86,1.6,35,24,2
11/13/2021 7:10,11/13/2021 7:09,11/13/2021 7:10,222.1,259.85,1.6,28,19,2
11/13/2021 7:15,11/13/2021 7:14,11/13/2021 7:15,225,329.06,1.6,28,20,2
11/13/2021 7:20,11/13/2021 7:20,11/13/2021 7:20,193.7,188.85,1.6,27,22,2
11/13/2021 7:25,11/13/2021 7:25,11/13/2021 7:25,202.2,197.14,1.6,32,24,2
11/13/2021 7:30,11/13/2021 7:30,11/13/2021 7:30,247.1,481.84,1.6,33,25,2
11/13/2021 7:35,11/13/2021 7:36,11/13/2021 7:35,273.3,719.46,1.7,36,32,2
11/13/2021 7:40,11/13/2021 7:41,11/13/2021 7:40,240.2,398.13,1.7,36,30,2
11/13/2021 7:45,11/13/2021 7:46,11/13/2021 7:45,235.8,390.83,1.8,35,29,2
11/13/2021 7:50,11/13/2021 7:52,11/13/2021 7:50,190.2,129.81,1.8,38,32,2
11/13/2021 8:00,11/13/2021 7:57,11/13/2021 8:00,271.2,713.93,1.8,40,32,2
11/13/2021 8:05,11/13/2021 8:02,11/13/2021 8:05,212.2,165.51,1.9,41,35,2
11/13/2021 8:10,11/13/2021 8:08,11/13/2021 8:10,187.7,91.5,1.9,27,22,2
11/13/2021 8:15,11/13/2021 8:14,11/13/2021 8:15,260.6,635.21,1.9,33,26,2
11/13/2021 8:20,11/13/2021 8:19,11/13/2021 8:20,197.5,134.79,2,32,25,2
11/13/2021 8:25,11/13/2021 8:24,11/13/2021 8:25,184.5,89.94,2,27,22,2
11/13/2021 8:30,11/13/2021 8:30,11/13/2021 8:30,196.2,133.9,2,32,24,2
11/13/2021 8:35,11/13/2021 8:35,11/13/2021 8:35,307.1,1197.69,2,41,32,2
11/13/2021 8:40,11/13/2021 8:41,11/13/2021 8:40,234.6,388.84,2.1,38,30,2
11/13/2021 8:45,11/13/2021 8:46,11/13/2021 8:45,198.5,193.53,2.2,38,30,2
11/13/2021 8:50,11/13/2021 8:51,11/13/2021 8:50,216.7,253.53,2.3,38,33,2
11/13/2021 8:55,11/13/2021 8:57,11/13/2021 8:55,202.7,197.63,2.3,35,29,2
11/13/2021 9:00,11/13/2021 9:02,11/13/2021 9:00,187.5,91.4,2.3,35,25,2
11/13/2021 9:10,11/13/2021 9:07,11/13/2021 9:10,260.5,634.96,2.3,30,21,2
11/13/2021 9:15,11/13/2021 9:13,11/13/2021 9:15,292.6,998.49,2.4,30,25,2
11/13/2021 9:20,11/13/2021 9:18,11/13/2021 9:20,265.1,646.18,2.4,38,30,2
11/13/2021 9:25,11/13/2021 9:23,11/13/2021 9:25,240.2,421.55,2.5,30,26,2
11/13/2021 9:30,11/13/2021 9:29,11/13/2021 9:30,232.6,340.17,2.5,35,27,2
11/13/2021 9:35,11/13/2021 9:34,11/13/2021 9:35,253.6,543.97,2.6,32,26,2
11/13/2021 9:40,11/13/2021 9:39,11/13/2021 9:40,211.7,247.68,2.7,32,25,2
11/13/2021 9:45,11/13/2021 9:45,11/13/2021 9:45,252.2,540.96,2.7,32,27,2
11/13/2021 9:50,11/13/2021 9:50,11/13/2021 9:50,224.6,328.47,2.8,35,28,2
11/13/2021 9:55,11/13/2021 9:55,11/13/2021 9:55,249,485.55,2.8,30,26,2
11/13/2021 10:00,11/13/2021 10:01,11/13/2021 10:00,232,339.3,2.8,28,24,2
11/13/2021 10:05,11/13/2021 10:06,11/13/2021 10:05,212.3,227.69,2.9,28,24,2
11/13/2021 10:10,11/13/2021 10:12,11/13/2021 10:10,345.8,1921.78,2.9,30,24,2
11/13/2021 10:20,11/13/2021 10:17,11/13/2021 10:20,184.2,0,2.9,30,25,2
11/13/2021 10:25,11/13/2021 10:22,11/13/2021 10:25,223.2,282.9,3,30,19,2
11/13/2021 10:30,11/13/2021 10:28,11/13/2021 10:30,190.8,93.01,3,28,21,2
11/13/2021 10:35,11/13/2021 10:33,11/13/2021 10:35,223.5,283.28,3,32,25,2
11/13/2021 10:40,11/13/2021 10:38,11/13/2021 10:40,208.3,223.4,3,33,26,2
11/13/2021 10:45,11/13/2021 10:44,11/13/2021 10:45,281.5,823.38,3.1,27,21,2
11/13/2021 10:50,11/13/2021 10:49,11/13/2021 10:50,186.3,90.82,3.1,27,22,2
11/13/2021 10:55,11/13/2021 10:54,11/13/2021 10:55,224.8,328.77,3.1,30,24,2
11/13/2021 11:00,11/13/2021 11:00,11/13/2021 11:00,255.6,548.26,3.2,28,21,2
11/13/2021 11:05,11/13/2021 11:05,11/13/2021 11:05,192.6,131.44,3.2,32,27,2
